landmark,frame,x,y
LEFT_SHOULDER,83,559.85,192.02
LEFT_SHOULDER,84,559.62,193.60
LEFT_SHOULDER,85,556.34,187.70
LEFT_SHOULDER,86,572.45,194.96
LEFT_SHOULDER,87,589.17,203.74
LEFT_SHOULDER,89,652.49,215.61
LEFT_SHOULDER,90,652.05,215.86
LEFT_SHOULDER,91,666.60,216.34
LEFT_SHOULDER,92,687.86,219.64
LEFT_SHOULDER,93,708.73,214.20
LEFT_SHOULDER,94,691.33,187.93
LEFT_SHOULDER,95,666.67,158.31
LEFT_SHOULDER,96,665.26,170.07
LEFT_SHOULDER,97,677.82,204.10
LEFT_SHOULDER,98,674.17,226.40
LEFT_SHOULDER,99,641.34,226.35
LEFT_SHOULDER,103,583.26,232.18
LEFT_SHOULDER,104,566.37,234.49
LEFT_SHOULDER,105,555.93,238.77
LEFT_SHOULDER,106,550.97,221.81
LEFT_SHOULDER,107,559.65,232.85
LEFT_SHOULDER,108,556.51,228.34
LEFT_SHOULDER,109,587.88,233.41
LEFT_SHOULDER,111,640.47,208.95
LEFT_SHOULDER,112,686.58,241.74
LEFT_SHOULDER,113,686.04,244.81
LEFT_SHOULDER,114,629.46,212.47
LEFT_SHOULDER,115,648.46,231.86
LEFT_SHOULDER,116,697.18,244.09
LEFT_SHOULDER,117,720.01,237.11
LEFT_SHOULDER,118,716.21,234.35
LEFT_SHOULDER,119,718.90,234.72
LEFT_SHOULDER,120,706.46,234.51
LEFT_SHOULDER,121,714.68,237.28
LEFT_SHOULDER,122,672.34,234.81
LEFT_SHOULDER,125,628.55,209.59
LEFT_SHOULDER,127,613.48,249.68
LEFT_SHOULDER,128,591.47,239.76
LEFT_SHOULDER,129,587.02,232.15
LEFT_SHOULDER,130,586.46,229.22
LEFT_SHOULDER,131,585.68,228.64
LEFT_SHOULDER,132,599.57,224.47
LEFT_SHOULDER,133,614.01,225.39
LEFT_SHOULDER,134,626.80,220.38
LEFT_SHOULDER,135,678.16,230.75
LEFT_SHOULDER,136,676.54,218.29
LEFT_SHOULDER,137,682.92,219.47
LEFT_SHOULDER,138,707.27,216.35
LEFT_SHOULDER,140,738.94,197.86
LEFT_SHOULDER,141,736.77,196.70
LEFT_SHOULDER,142,743.93,193.96
LEFT_SHOULDER,143,744.12,193.87
LEFT_SHOULDER,144,737.50,197.22
LEFT_SHOULDER,145,701.32,203.45
LEFT_SHOULDER,146,705.37,195.30
LEFT_SHOULDER,147,710.96,201.40
LEFT_SHOULDER,148,701.15,192.10
LEFT_SHOULDER,149,706.04,193.53
LEFT_SHOULDER,150,679.62,198.88
LEFT_SHOULDER,151,646.74,197.59
LEFT_SHOULDER,152,644.38,195.99
LEFT_SHOULDER,153,654.84,199.60
LEFT_SHOULDER,154,657.05,201.51
LEFT_SHOULDER,155,701.74,195.31
LEFT_SHOULDER,156,686.45,200.50
LEFT_SHOULDER,157,701.88,204.51
LEFT_SHOULDER,158,694.91,208.71
LEFT_SHOULDER,159,744.43,207.14
LEFT_SHOULDER,160,744.64,207.34
LEFT_SHOULDER,161,748.29,213.34
LEFT_SHOULDER,162,751.87,217.85
LEFT_SHOULDER,163,746.90,221.55
LEFT_SHOULDER,164,737.15,225.62
LEFT_SHOULDER,165,731.29,229.88
LEFT_SHOULDER,166,731.53,230.80
LEFT_SHOULDER,167,708.57,226.24
LEFT_SHOULDER,168,692.97,226.44
LEFT_SHOULDER,169,658.93,230.91
LEFT_SHOULDER,170,627.76,231.37
LEFT_SHOULDER,171,615.02,230.87
LEFT_SHOULDER,172,614.92,230.90
LEFT_SHOULDER,173,607.39,229.43
LEFT_SHOULDER,174,606.47,228.06
LEFT_SHOULDER,175,607.23,226.94
LEFT_SHOULDER,176,613.81,227.30
LEFT_SHOULDER,177,623.87,230.50
LEFT_SHOULDER,178,623.91,230.46
LEFT_SHOULDER,179,653.51,234.05
LEFT_SHOULDER,180,666.57,234.76
LEFT_SHOULDER,181,663.26,240.26
LEFT_SHOULDER,182,699.26,231.13
LEFT_SHOULDER,183,717.17,226.37
RIGHT_SHOULDER,0,640.91,355.04
RIGHT_SHOULDER,1,606.19,329.57
RIGHT_SHOULDER,2,608.43,328.21
RIGHT_SHOULDER,3,581.68,326.40
RIGHT_SHOULDER,4,583.14,321.64
RIGHT_SHOULDER,5,556.24,316.93
RIGHT_SHOULDER,6,563.56,306.14
RIGHT_SHOULDER,7,579.91,298.73
RIGHT_SHOULDER,8,579.73,298.79
RIGHT_SHOULDER,9,590.66,284.68
RIGHT_SHOULDER,10,620.42,276.69
RIGHT_SHOULDER,11,637.36,263.52
RIGHT_SHOULDER,12,641.75,249.87
RIGHT_SHOULDER,13,645.13,235.11
RIGHT_SHOULDER,14,652.91,236.00
RIGHT_SHOULDER,15,658.05,228.99
RIGHT_SHOULDER,16,664.97,217.95
RIGHT_SHOULDER,17,659.72,204.89
RIGHT_SHOULDER,18,636.67,192.39
RIGHT_SHOULDER,19,637.16,183.50
RIGHT_SHOULDER,20,638.02,182.79
RIGHT_SHOULDER,21,594.07,196.56
RIGHT_SHOULDER,22,581.51,198.62
RIGHT_SHOULDER,23,578.66,198.38
RIGHT_SHOULDER,24,581.04,200.32
RIGHT_SHOULDER,25,594.04,196.21
RIGHT_SHOULDER,26,597.38,196.16
RIGHT_SHOULDER,27,600.71,189.15
RIGHT_SHOULDER,28,641.40,212.46
RIGHT_SHOULDER,29,568.34,181.72
RIGHT_SHOULDER,30,657.40,229.36
RIGHT_SHOULDER,31,652.87,234.10
RIGHT_SHOULDER,32,652.80,234.20
RIGHT_SHOULDER,33,630.37,232.92
RIGHT_SHOULDER,34,601.21,217.58
RIGHT_SHOULDER,35,570.77,244.01
RIGHT_SHOULDER,36,561.73,256.67
RIGHT_SHOULDER,37,564.30,260.54
RIGHT_SHOULDER,38,564.27,260.36
RIGHT_SHOULDER,39,579.97,258.26
RIGHT_SHOULDER,40,623.86,228.34
RIGHT_SHOULDER,41,615.60,221.65
RIGHT_SHOULDER,42,614.13,217.66
RIGHT_SHOULDER,43,655.21,269.43
RIGHT_SHOULDER,44,619.37,222.95
RIGHT_SHOULDER,45,636.88,263.43
RIGHT_SHOULDER,46,613.08,267.61
RIGHT_SHOULDER,47,592.40,235.04
RIGHT_SHOULDER,48,567.04,245.39
RIGHT_SHOULDER,49,571.23,243.03
RIGHT_SHOULDER,50,550.17,289.23
RIGHT_SHOULDER,51,566.54,259.76
RIGHT_SHOULDER,52,590.65,263.13
RIGHT_SHOULDER,53,614.76,243.65
RIGHT_SHOULDER,54,640.96,243.45
RIGHT_SHOULDER,55,639.92,242.89
RIGHT_SHOULDER,56,656.40,258.47
RIGHT_SHOULDER,57,643.85,240.50
RIGHT_SHOULDER,58,626.73,224.71
RIGHT_SHOULDER,59,604.32,216.12
RIGHT_SHOULDER,60,580.69,204.76
RIGHT_SHOULDER,61,580.65,204.74
RIGHT_SHOULDER,62,579.07,206.48
RIGHT_SHOULDER,63,585.91,206.62
RIGHT_SHOULDER,64,611.38,190.77
RIGHT_SHOULDER,65,622.77,192.18
RIGHT_SHOULDER,66,618.43,178.03
RIGHT_SHOULDER,67,622.32,177.97
RIGHT_SHOULDER,68,600.69,193.97
RIGHT_SHOULDER,69,649.67,188.94
RIGHT_SHOULDER,70,577.19,200.40
RIGHT_SHOULDER,71,598.96,198.90
RIGHT_SHOULDER,72,592.72,188.25
RIGHT_SHOULDER,73,589.62,189.84
RIGHT_SHOULDER,74,589.03,202.52
RIGHT_SHOULDER,75,567.91,181.43
RIGHT_SHOULDER,76,587.94,192.82
RIGHT_SHOULDER,77,606.88,191.45
RIGHT_SHOULDER,78,605.33,185.41
RIGHT_SHOULDER,79,622.31,192.37
RIGHT_SHOULDER,80,627.71,194.77
RIGHT_SHOULDER,83,636.00,207.03
RIGHT_SHOULDER,84,633.51,204.15
RIGHT_SHOULDER,85,617.29,224.06
RIGHT_SHOULDER,86,623.52,216.31
RIGHT_SHOULDER,87,617.29,216.06
RIGHT_SHOULDER,89,620.80,192.79
RIGHT_SHOULDER,90,620.86,192.67
RIGHT_SHOULDER,91,603.44,207.66
RIGHT_SHOULDER,92,612.16,203.58
RIGHT_SHOULDER,93,630.70,223.02
RIGHT_SHOULDER,94,649.23,200.39
RIGHT_SHOULDER,95,639.54,191.00
RIGHT_SHOULDER,96,656.64,197.92
RIGHT_SHOULDER,97,667.00,201.32
RIGHT_SHOULDER,98,682.24,222.77
RIGHT_SHOULDER,99,688.35,211.16
RIGHT_SHOULDER,103,660.05,216.93
RIGHT_SHOULDER,104,631.96,238.55
RIGHT_SHOULDER,105,637.85,245.57
RIGHT_SHOULDER,106,631.28,240.77
RIGHT_SHOULDER,107,622.75,233.78
RIGHT_SHOULDER,108,624.06,236.98
RIGHT_SHOULDER,109,621.81,229.26
RIGHT_SHOULDER,111,647.79,192.91
RIGHT_SHOULDER,112,650.93,220.82
RIGHT_SHOULDER,113,659.11,216.51
RIGHT_SHOULDER,114,713.55,212.51
RIGHT_SHOULDER,115,728.61,205.79
RIGHT_SHOULDER,116,712.09,240.29
RIGHT_SHOULDER,117,702.12,230.26
RIGHT_SHOULDER,118,715.14,228.05
RIGHT_SHOULDER,119,714.04,229.32
RIGHT_SHOULDER,120,731.48,224.99
RIGHT_SHOULDER,121,733.16,231.31
RIGHT_SHOULDER,122,710.72,237.76
RIGHT_SHOULDER,125,697.15,190.42
RIGHT_SHOULDER,127,694.59,237.62
RIGHT_SHOULDER,128,668.33,257.52
RIGHT_SHOULDER,129,660.17,261.60
RIGHT_SHOULDER,130,654.52,248.79
RIGHT_SHOULDER,131,648.51,252.35
RIGHT_SHOULDER,132,648.78,242.94
RIGHT_SHOULDER,133,637.22,233.60
RIGHT_SHOULDER,134,648.83,229.36
RIGHT_SHOULDER,135,654.08,212.42
RIGHT_SHOULDER,136,663.85,226.75
RIGHT_SHOULDER,137,644.84,231.58
RIGHT_SHOULDER,138,644.11,230.92
RIGHT_SHOULDER,140,665.54,233.53
RIGHT_SHOULDER,141,676.85,230.67
RIGHT_SHOULDER,142,672.49,232.38
RIGHT_SHOULDER,143,672.62,232.28
RIGHT_SHOULDER,144,674.81,227.07
RIGHT_SHOULDER,145,703.09,212.20
RIGHT_SHOULDER,146,686.15,215.91
RIGHT_SHOULDER,147,685.31,216.36
RIGHT_SHOULDER,148,685.74,212.12
RIGHT_SHOULDER,149,682.69,212.95
RIGHT_SHOULDER,150,692.54,206.98
RIGHT_SHOULDER,151,718.87,203.55
RIGHT_SHOULDER,152,733.26,200.21
RIGHT_SHOULDER,153,744.13,199.68
RIGHT_SHOULDER,154,738.59,199.95
RIGHT_SHOULDER,155,712.99,199.51
RIGHT_SHOULDER,156,737.23,199.89
RIGHT_SHOULDER,157,726.55,203.81
RIGHT_SHOULDER,158,726.22,202.70
RIGHT_SHOULDER,159,667.68,205.62
RIGHT_SHOULDER,160,667.70,205.37
RIGHT_SHOULDER,161,657.11,210.03
RIGHT_SHOULDER,162,650.23,211.41
RIGHT_SHOULDER,163,647.00,216.05
RIGHT_SHOULDER,164,660.29,216.89
RIGHT_SHOULDER,165,662.42,223.97
RIGHT_SHOULDER,166,661.95,226.18
RIGHT_SHOULDER,167,680.03,227.86
RIGHT_SHOULDER,168,680.43,238.04
RIGHT_SHOULDER,169,683.55,241.64
RIGHT_SHOULDER,170,703.69,246.10
RIGHT_SHOULDER,171,712.04,244.16
RIGHT_SHOULDER,172,711.95,244.19
RIGHT_SHOULDER,173,708.14,239.58
RIGHT_SHOULDER,174,706.39,241.67
RIGHT_SHOULDER,175,701.26,240.86
RIGHT_SHOULDER,176,700.29,241.86
RIGHT_SHOULDER,177,693.58,241.24
RIGHT_SHOULDER,178,693.54,241.21
RIGHT_SHOULDER,179,678.51,233.09
RIGHT_SHOULDER,180,668.07,236.65
RIGHT_SHOULDER,181,694.99,234.56
RIGHT_SHOULDER,182,663.06,245.72
RIGHT_SHOULDER,183,646.43,251.07
LEFT_ELBOW,0,526.88,398.67
LEFT_ELBOW,1,531.14,396.58
LEFT_ELBOW,2,531.01,396.44
LEFT_ELBOW,3,560.50,412.45
LEFT_ELBOW,4,594.57,406.14
LEFT_ELBOW,5,646.88,408.02
LEFT_ELBOW,6,669.98,383.39
LEFT_ELBOW,7,689.35,356.42
LEFT_ELBOW,8,689.18,356.27
LEFT_ELBOW,9,698.72,355.98
LEFT_ELBOW,10,682.71,317.85
LEFT_ELBOW,11,658.29,324.05
LEFT_ELBOW,12,637.54,273.82
LEFT_ELBOW,13,566.96,274.49
LEFT_ELBOW,14,561.97,270.26
LEFT_ELBOW,15,530.80,240.80
LEFT_ELBOW,16,499.68,236.71
LEFT_ELBOW,17,502.20,218.08
LEFT_ELBOW,18,528.88,203.61
LEFT_ELBOW,19,578.90,198.32
LEFT_ELBOW,20,578.56,197.49
LEFT_ELBOW,21,695.60,203.74
LEFT_ELBOW,22,746.38,180.06
LEFT_ELBOW,23,756.24,179.14
LEFT_ELBOW,24,734.91,186.22
LEFT_ELBOW,25,672.79,193.87
LEFT_ELBOW,26,669.10,197.39
LEFT_ELBOW,27,623.40,213.85
LEFT_ELBOW,28,534.10,195.97
LEFT_ELBOW,29,717.25,240.42
LEFT_ELBOW,30,479.34,202.42
LEFT_ELBOW,31,485.00,199.11
LEFT_ELBOW,32,484.83,198.79
LEFT_ELBOW,33,558.80,213.60
LEFT_ELBOW,34,618.77,232.49
LEFT_ELBOW,35,683.18,204.07
LEFT_ELBOW,36,712.12,206.56
LEFT_ELBOW,37,715.50,204.00
LEFT_ELBOW,38,718.56,202.82
LEFT_ELBOW,39,679.50,213.40
LEFT_ELBOW,40,611.42,208.38
LEFT_ELBOW,41,599.49,297.48
LEFT_ELBOW,42,664.62,332.27
LEFT_ELBOW,43,555.60,214.79
LEFT_ELBOW,44,672.67,320.91
LEFT_ELBOW,45,564.52,237.45
LEFT_ELBOW,46,605.69,282.15
LEFT_ELBOW,47,632.64,244.91
LEFT_ELBOW,48,630.76,262.97
LEFT_ELBOW,49,613.92,276.51
LEFT_ELBOW,50,682.47,196.92
LEFT_ELBOW,51,648.86,199.13
LEFT_ELBOW,52,582.36,217.83
LEFT_ELBOW,53,530.66,173.45
LEFT_ELBOW,54,511.72,175.22
LEFT_ELBOW,55,511.76,175.22
LEFT_ELBOW,56,507.01,164.47
LEFT_ELBOW,57,587.34,217.94
LEFT_ELBOW,58,600.41,163.94
LEFT_ELBOW,59,670.11,175.86
LEFT_ELBOW,60,706.60,169.93
LEFT_ELBOW,61,707.43,169.11
LEFT_ELBOW,62,729.60,161.06
LEFT_ELBOW,63,727.86,145.30
LEFT_ELBOW,64,637.16,272.75
LEFT_ELBOW,65,562.44,163.19
LEFT_ELBOW,66,552.20,192.55
LEFT_ELBOW,67,545.04,197.22
LEFT_ELBOW,68,619.77,188.16
LEFT_ELBOW,69,510.62,143.84
LEFT_ELBOW,70,599.15,158.72
LEFT_ELBOW,71,593.57,144.80
LEFT_ELBOW,72,624.76,142.52
LEFT_ELBOW,73,628.31,147.31
LEFT_ELBOW,74,658.02,117.19
LEFT_ELBOW,75,672.00,113.63
LEFT_ELBOW,76,631.88,162.13
LEFT_ELBOW,77,651.19,254.33
LEFT_ELBOW,78,650.41,272.09
LEFT_ELBOW,79,626.45,171.97
LEFT_ELBOW,80,604.64,185.76
LEFT_ELBOW,83,572.02,118.84
LEFT_ELBOW,84,573.99,121.03
LEFT_ELBOW,85,579.40,128.21
LEFT_ELBOW,86,606.47,128.03
LEFT_ELBOW,87,633.25,133.89
LEFT_ELBOW,89,668.57,186.19
LEFT_ELBOW,90,668.88,191.92
LEFT_ELBOW,91,671.44,153.07
LEFT_ELBOW,92,686.39,134.96
LEFT_ELBOW,93,683.79,140.68
LEFT_ELBOW,94,677.72,133.17
LEFT_ELBOW,95,709.77,142.32
LEFT_ELBOW,96,684.56,137.14
LEFT_ELBOW,97,673.91,145.81
LEFT_ELBOW,98,677.36,146.02
LEFT_ELBOW,99,627.09,155.44
LEFT_ELBOW,103,560.42,222.56
LEFT_ELBOW,104,578.29,165.71
LEFT_ELBOW,105,563.29,163.78
LEFT_ELBOW,106,550.17,153.63
LEFT_ELBOW,107,560.87,154.89
LEFT_ELBOW,108,557.57,154.14
LEFT_ELBOW,109,595.33,161.15
LEFT_ELBOW,111,658.93,193.75
LEFT_ELBOW,112,667.91,227.06
LEFT_ELBOW,113,680.87,228.02
LEFT_ELBOW,114,632.58,211.59
LEFT_ELBOW,115,636.73,197.57
LEFT_ELBOW,116,701.80,171.58
LEFT_ELBOW,117,745.01,162.33
LEFT_ELBOW,118,733.31,166.78
LEFT_ELBOW,119,734.98,164.27
LEFT_ELBOW,120,727.58,154.68
LEFT_ELBOW,121,731.63,161.09
LEFT_ELBOW,122,681.14,161.37
LEFT_ELBOW,125,652.21,184.15
LEFT_ELBOW,127,629.74,229.69
LEFT_ELBOW,128,617.07,169.37
LEFT_ELBOW,129,607.78,164.12
LEFT_ELBOW,130,606.23,159.25
LEFT_ELBOW,131,607.13,159.04
LEFT_ELBOW,132,604.55,156.24
LEFT_ELBOW,133,615.80,153.80
LEFT_ELBOW,134,615.39,151.32
LEFT_ELBOW,135,683.39,178.05
LEFT_ELBOW,136,621.80,160.97
LEFT_ELBOW,137,640.32,163.85
LEFT_ELBOW,138,654.96,174.81
LEFT_ELBOW,140,674.78,176.39
LEFT_ELBOW,141,662.79,209.23
LEFT_ELBOW,142,705.04,206.12
LEFT_ELBOW,143,703.92,208.50
LEFT_ELBOW,144,733.45,221.91
LEFT_ELBOW,145,689.89,247.85
LEFT_ELBOW,146,727.31,234.84
LEFT_ELBOW,147,757.02,224.15
LEFT_ELBOW,148,757.15,212.83
LEFT_ELBOW,149,753.80,212.51
LEFT_ELBOW,150,756.32,217.42
LEFT_ELBOW,151,604.54,215.94
LEFT_ELBOW,152,624.86,221.76
LEFT_ELBOW,153,651.35,242.78
LEFT_ELBOW,154,659.46,248.38
LEFT_ELBOW,155,690.87,245.72
LEFT_ELBOW,156,605.36,221.07
LEFT_ELBOW,157,628.43,225.21
LEFT_ELBOW,158,614.17,226.46
LEFT_ELBOW,159,760.39,217.85
LEFT_ELBOW,160,761.01,218.29
LEFT_ELBOW,161,819.53,223.57
LEFT_ELBOW,162,830.07,225.16
LEFT_ELBOW,163,826.30,230.91
LEFT_ELBOW,164,804.52,240.03
LEFT_ELBOW,165,771.26,248.56
LEFT_ELBOW,166,776.58,249.18
LEFT_ELBOW,167,723.54,249.29
LEFT_ELBOW,168,688.90,241.01
LEFT_ELBOW,169,616.77,262.20
LEFT_ELBOW,170,576.88,265.43
LEFT_ELBOW,171,549.71,267.14
LEFT_ELBOW,172,549.41,267.12
LEFT_ELBOW,173,536.34,270.46
LEFT_ELBOW,174,538.82,269.83
LEFT_ELBOW,175,547.19,271.33
LEFT_ELBOW,176,560.26,275.37
LEFT_ELBOW,177,570.37,286.22
LEFT_ELBOW,178,570.52,286.06
LEFT_ELBOW,179,657.05,288.94
LEFT_ELBOW,180,631.92,281.86
LEFT_ELBOW,181,605.97,284.78
LEFT_ELBOW,182,760.37,270.88
LEFT_ELBOW,183,784.48,271.63
RIGHT_ELBOW,0,682.26,390.98
RIGHT_ELBOW,1,633.63,382.29
RIGHT_ELBOW,2,638.22,375.16
RIGHT_ELBOW,3,608.28,389.06
RIGHT_ELBOW,4,608.15,384.05
RIGHT_ELBOW,5,586.33,359.08
RIGHT_ELBOW,6,509.83,334.73
RIGHT_ELBOW,7,505.45,320.50
RIGHT_ELBOW,8,505.59,320.57
RIGHT_ELBOW,9,516.37,303.37
RIGHT_ELBOW,10,554.86,291.11
RIGHT_ELBOW,11,652.28,321.74
RIGHT_ELBOW,12,688.33,277.88
RIGHT_ELBOW,13,703.20,248.25
RIGHT_ELBOW,14,709.41,247.98
RIGHT_ELBOW,15,737.46,233.64
RIGHT_ELBOW,16,737.44,226.05
RIGHT_ELBOW,17,714.89,213.96
RIGHT_ELBOW,18,646.25,216.59
RIGHT_ELBOW,19,656.61,202.98
RIGHT_ELBOW,20,651.37,201.68
RIGHT_ELBOW,21,601.09,235.58
RIGHT_ELBOW,22,507.43,196.94
RIGHT_ELBOW,23,498.93,201.01
RIGHT_ELBOW,24,509.40,208.21
RIGHT_ELBOW,25,588.91,215.09
RIGHT_ELBOW,26,603.44,216.27
RIGHT_ELBOW,27,574.73,209.19
RIGHT_ELBOW,28,675.45,227.60
RIGHT_ELBOW,29,494.65,199.95
RIGHT_ELBOW,30,723.30,251.71
RIGHT_ELBOW,31,708.73,267.33
RIGHT_ELBOW,32,708.72,267.34
RIGHT_ELBOW,33,661.82,273.01
RIGHT_ELBOW,34,627.91,264.94
RIGHT_ELBOW,35,560.39,294.43
RIGHT_ELBOW,36,516.43,315.64
RIGHT_ELBOW,37,515.11,320.13
RIGHT_ELBOW,38,515.85,319.86
RIGHT_ELBOW,39,550.26,316.72
RIGHT_ELBOW,40,592.69,298.61
RIGHT_ELBOW,41,579.21,249.72
RIGHT_ELBOW,42,546.86,211.41
RIGHT_ELBOW,43,666.71,334.96
RIGHT_ELBOW,44,554.99,245.07
RIGHT_ELBOW,45,675.66,335.62
RIGHT_ELBOW,46,617.85,289.32
RIGHT_ELBOW,47,633.21,258.30
RIGHT_ELBOW,48,635.33,250.37
RIGHT_ELBOW,49,639.17,247.89
RIGHT_ELBOW,50,531.63,353.75
RIGHT_ELBOW,51,532.52,345.31
RIGHT_ELBOW,52,559.23,340.16
RIGHT_ELBOW,53,599.79,289.26
RIGHT_ELBOW,54,647.96,310.15
RIGHT_ELBOW,55,646.12,308.97
RIGHT_ELBOW,56,694.32,309.91
RIGHT_ELBOW,57,676.81,268.82
RIGHT_ELBOW,58,675.40,264.03
RIGHT_ELBOW,59,652.17,247.19
RIGHT_ELBOW,60,564.34,255.85
RIGHT_ELBOW,61,568.37,253.24
RIGHT_ELBOW,62,518.40,187.23
RIGHT_ELBOW,63,508.63,169.34
RIGHT_ELBOW,64,536.47,161.45
RIGHT_ELBOW,65,566.61,159.12
RIGHT_ELBOW,66,577.75,195.28
RIGHT_ELBOW,67,577.51,197.67
RIGHT_ELBOW,68,576.76,190.01
RIGHT_ELBOW,69,681.33,148.40
RIGHT_ELBOW,70,582.29,165.47
RIGHT_ELBOW,71,641.36,144.59
RIGHT_ELBOW,72,617.51,156.18
RIGHT_ELBOW,73,620.53,160.91
RIGHT_ELBOW,74,610.16,168.91
RIGHT_ELBOW,75,562.54,113.09
RIGHT_ELBOW,76,550.44,134.12
RIGHT_ELBOW,77,554.72,126.83
RIGHT_ELBOW,78,554.85,126.97
RIGHT_ELBOW,79,576.63,129.55
RIGHT_ELBOW,80,606.62,157.54
RIGHT_ELBOW,83,662.81,179.68
RIGHT_ELBOW,84,646.03,170.00
RIGHT_ELBOW,85,639.29,190.98
RIGHT_ELBOW,86,674.27,171.62
RIGHT_ELBOW,87,675.01,160.19
RIGHT_ELBOW,89,622.64,121.39
RIGHT_ELBOW,90,622.84,121.31
RIGHT_ELBOW,91,612.56,129.16
RIGHT_ELBOW,92,612.34,120.64
RIGHT_ELBOW,93,599.90,197.33
RIGHT_ELBOW,94,616.99,156.45
RIGHT_ELBOW,95,608.68,156.07
RIGHT_ELBOW,96,624.07,156.65
RIGHT_ELBOW,97,652.02,134.84
RIGHT_ELBOW,98,692.05,139.25
RIGHT_ELBOW,99,673.56,128.17
RIGHT_ELBOW,103,657.50,176.27
RIGHT_ELBOW,104,650.04,188.44
RIGHT_ELBOW,105,641.88,187.78
RIGHT_ELBOW,106,625.73,173.95
RIGHT_ELBOW,107,639.82,160.98
RIGHT_ELBOW,108,630.05,169.47
RIGHT_ELBOW,109,641.91,148.94
RIGHT_ELBOW,111,658.87,189.73
RIGHT_ELBOW,112,630.40,172.10
RIGHT_ELBOW,113,638.01,157.46
RIGHT_ELBOW,114,718.83,229.42
RIGHT_ELBOW,115,701.38,159.29
RIGHT_ELBOW,116,714.81,177.29
RIGHT_ELBOW,117,708.94,149.38
RIGHT_ELBOW,118,752.05,155.99
RIGHT_ELBOW,119,744.56,158.11
RIGHT_ELBOW,120,762.56,134.25
RIGHT_ELBOW,121,760.46,124.68
RIGHT_ELBOW,122,731.16,164.98
RIGHT_ELBOW,125,700.33,158.65
RIGHT_ELBOW,127,714.26,201.67
RIGHT_ELBOW,128,687.73,213.18
RIGHT_ELBOW,129,674.35,200.80
RIGHT_ELBOW,130,665.56,181.55
RIGHT_ELBOW,131,664.98,181.07
RIGHT_ELBOW,132,675.30,172.58
RIGHT_ELBOW,133,667.70,159.49
RIGHT_ELBOW,134,668.96,156.91
RIGHT_ELBOW,135,628.53,155.55
RIGHT_ELBOW,136,606.86,179.50
RIGHT_ELBOW,137,607.23,179.58
RIGHT_ELBOW,138,592.97,185.05
RIGHT_ELBOW,140,597.49,214.64
RIGHT_ELBOW,141,601.13,221.55
RIGHT_ELBOW,142,603.34,243.46
RIGHT_ELBOW,143,603.60,243.21
RIGHT_ELBOW,144,625.99,266.74
RIGHT_ELBOW,145,726.97,247.19
RIGHT_ELBOW,146,720.38,230.95
RIGHT_ELBOW,147,748.86,237.59
RIGHT_ELBOW,148,753.35,250.47
RIGHT_ELBOW,149,750.53,250.27
RIGHT_ELBOW,150,779.57,236.03
RIGHT_ELBOW,151,787.10,230.45
RIGHT_ELBOW,152,770.98,225.65
RIGHT_ELBOW,153,709.27,242.87
RIGHT_ELBOW,154,714.30,247.82
RIGHT_ELBOW,155,674.67,246.45
RIGHT_ELBOW,156,695.39,232.41
RIGHT_ELBOW,157,729.75,228.94
RIGHT_ELBOW,158,743.02,213.98
RIGHT_ELBOW,159,606.24,218.07
RIGHT_ELBOW,160,605.96,217.86
RIGHT_ELBOW,161,587.15,219.64
RIGHT_ELBOW,162,591.56,222.93
RIGHT_ELBOW,163,601.41,228.94
RIGHT_ELBOW,164,617.89,234.59
RIGHT_ELBOW,165,663.01,251.36
RIGHT_ELBOW,166,661.12,255.57
RIGHT_ELBOW,167,676.68,264.71
RIGHT_ELBOW,168,677.28,278.28
RIGHT_ELBOW,169,741.89,276.85
RIGHT_ELBOW,170,768.86,289.47
RIGHT_ELBOW,171,773.65,292.94
RIGHT_ELBOW,172,773.79,292.90
RIGHT_ELBOW,173,766.58,292.71
RIGHT_ELBOW,174,749.49,290.11
RIGHT_ELBOW,175,723.45,271.13
RIGHT_ELBOW,176,701.61,277.02
RIGHT_ELBOW,177,667.79,302.57
RIGHT_ELBOW,178,669.14,303.26
RIGHT_ELBOW,179,687.52,279.99
RIGHT_ELBOW,180,636.86,283.89
RIGHT_ELBOW,181,737.47,275.88
RIGHT_ELBOW,182,592.59,292.33
RIGHT_ELBOW,183,582.08,295.79
LEFT_WRIST,0,570.14,443.17
LEFT_WRIST,1,571.62,453.53
LEFT_WRIST,2,571.40,453.22
LEFT_WRIST,3,576.16,458.41
LEFT_WRIST,4,594.81,455.43
LEFT_WRIST,5,628.82,441.50
LEFT_WRIST,6,651.12,445.71
LEFT_WRIST,7,677.47,409.71
LEFT_WRIST,8,677.71,409.31
LEFT_WRIST,9,685.51,418.03
LEFT_WRIST,10,702.68,368.27
LEFT_WRIST,11,666.46,383.37
LEFT_WRIST,12,647.41,283.45
LEFT_WRIST,13,567.06,331.27
LEFT_WRIST,14,550.07,328.64
LEFT_WRIST,15,547.99,246.91
LEFT_WRIST,16,446.00,262.41
LEFT_WRIST,17,440.74,236.31
LEFT_WRIST,18,465.86,210.46
LEFT_WRIST,19,566.83,203.54
LEFT_WRIST,20,566.29,203.18
LEFT_WRIST,21,661.20,215.15
LEFT_WRIST,22,801.67,177.70
LEFT_WRIST,23,824.84,185.27
LEFT_WRIST,24,797.47,191.00
LEFT_WRIST,25,649.17,207.30
LEFT_WRIST,26,648.21,200.14
